PENJENISAN IKAN DAN UDANG;;;;;;;;;;;;;;;;;;;;;
DI TPI KABUPATEN CILACAP;;;;;;;;;;;;;;;;;;;;;
BULAN : JULI 2017;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
NO;NAMA IKAN;KEMIREN;;SENTOLO KAWAT;;SIDAKAYA;;TEGAL KATILAYU;;LENGKONG;;;;;;;;;;;
;;Kg;Rp.;Kg;Rp.;Kg;Rp.;Kg;Rp.;Kg;Rp.;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
1;UDANG JERBUNG;;;;;1.769,60;355.391.600,00;;;;;;;;;;;;;;
2;UDANG DOGOL;51,90;7.785.000,00;;;306,90;14.190.000,00;;;18,70;738.000,00;;;;;;;;;;
3;UDANG TIGER;;;;;;;;;;;;;;;;;;;;
4;UDANG PECI;;;;;1.059,50;107.489.100,00;;;;;;;;;;;;;;
5;UDANG BARAT;;;;;;;;;214,50;5.362.800,00;;;;;;;;;;
6;UDANG REBON;34.218,50;299.719.500,00;;;;;119.496,00;746.094.000,00;61.280,50;301.384.375,00;;;;;;;;;;
7;UDANG KROSOK;7.012,50;153.772.300,00;187.289,00;702.333.750,00;;;6.735,10;200.656.000,00;14.571,50;269.125.000,00;;;;;;;;;;
8;BAWAL PUTIH;;;;;;;;;;;;;;;;;;;;
9;BAWAL HITAM;;;;;;;;;;;;;;;;;;;;
10;BLANAK;;;;;;;;;;;;;;;;;;;;
11;BALENG;;;;;;;;;;;;;;;;;;;;
12;CUCUT;;;;;;;;;;;;;;;;;;;;
13;CERMING;;;;;;;;;;;;;;;;;;;;
14;CAKALANG;;;;;;;;;;;;;;;;;;;;
15;CUMI - CUMI;;;;;;;;;;;;;;;;;;;;
16;DEBLEG;;;;;;;;;;;;;;;;;;;;
17;ETONG;;;;;;;;;;;;;;;;;;;;
18;GEROK;;;;;;;;;;;;;;;;;;;;
19;GOGOKAN;;;;;;;;;;;;;;;;;;;;
20;GEMBUNG;;;;;;;;;;;;;;;;;;;;
21;GABEL;;;;;;;;;;;;;;;;;;;;
22;KAKAP;;;;;;;;;;;;;;;;;;;;
23;KACANGAN;;;;;;;;;10,00;120.000,00;;;;;;;;;;
24;KEONG;;;;;;;;;;;;;;;;;;;;
25;LAYARAN;;;;;;;;;;;;;;;;;;;;
26;LAYUR;;;282,00;2.820.000,00;;;;;;;;;;;;;;;;
27;LEMERU / SIRO;;;;;;;;;;;;;;;;;;;;
28;LEMADANG;;;;;;;;;;;;;;;;;;;;
29;LIDAH;1.167,50;11.675.000,00;;;;;;;395,00;5.146.000,00;;;;;;;;;;
30;LEMBUTAN;;;2.872,00;7.071.250,00;;;;;;;;;;;;;;;;
31;MANYUNG;;;;;;;;;;;;;;;;;;;;
32;MEKA;;;;;;;;;;;;;;;;;;;;
33;MONTOK;945,10;9.451.000,00;;;;;;;;;;;;;;;;;;
34;MAMUNG;;;;;;;;;;;;;;;;;;;;
35;PARI / PEH;;;;;;;;;;;;;;;;;;;;
36;RAJUNGAN;;;;;;;;;;;;;;;;;;;;
37;RIJEK;;;;;;;;;;;;;;;;;;;;
38;SONGOT / JAHAN;;;;;;;;;;;;;;;;;;;;
39;TONGKOL BAKOR;;;;;;;;;;;;;;;;;;;;
40;TONGKOL JABRIK;;;1.668,00;50.040.000,00;;;;;;;;;;;;;;;;
41;TONGKOL TUNA;;;;;;;;;;;;;;;;;;;;
42;TENGIRI;;;100,00;4.000.000,00;;;;;;;;;;;;;;;;
43;TANJAN;;;;;;;;;;;;;;;;;;;;
44;TERI;;;756,00;7.560.000,00;;;;;;;;;;;;;;;;
45;UBUR - UBUR;;;;;;;;;;;;;;;;;;;;
46;LAIN - LAIN;3.367,70;11.766.250,00;;;;;5.519,10;50.110.720,00;749,00;1.451.000,00;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;Jumlah;46.763,20;494.169.050,00;192.967,00;773.825.000,00;3.136,00;477.070.700,00;131.750,20;996.860.720,00;77.239,20;583.327.175,00;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
PENJENISAN IKAN DAN UDANG;;;;;;;;;;;;;;;;;;;;;
DI TPI KABUPATEN CILACAP;;;;;;;;;;;;;;;;;;;;;
BULAN : JULI 2017;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
NO;NAMA IKAN;PPSC;;B. DONAN / BATRE;;PANDANARANG;;JUMLAH;;JUMLAH S/D BLN INI;;;;;;;;;;;
;;Kg;Rp.;;;Kg;Rp.;Kg;Rp.;Kg;Rp.;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
1;UDANG JERBUNG;456,70;84.108.200,00;;;;;2.226,30;439.499.800,00;9.251,80;1.552.938.100,00;;;;;;;;;;
2;UDANG DOGOL;592,20;22.119.400,00;;;;;969,70;44.832.400,00;1.725,30;113.165.000,00;;;;;;;;;;
3;UDANG TIGER;2,30;409.200,00;;;;;2,30;409.200,00;8,10;1.412.700,00;;;;;;;;;;
4;UDANG LOBSTER;274,80;24.704.500,00;;;;;1.334,30;132.193.600,00;6.008,60;519.678.400,00;;;;;;;;;;
5;UDANG BARAT;;;;;;;214,50;5.362.800,00;373,50;9.457.800,00;;;;;;;;;;
6;UDANG REBON;17.608,00;88.040.000,00;;;;;232.603,00;1.435.237.875,00;947.542,60;5.902.251.550,00;;;;;;;;;;
7;UDANG KROSOK;;;;;;;215.608,10;1.325.887.050,00;348.518,80;3.338.176.400,00;;;;;;;;;;
8;BAWAL PUTIH;;;;;;;0,00;0,00;189,60;41.642.850,00;;;;;;;;;;
9;BAWAL HITAM;;;;;;;0,00;0,00;0,00;0,00;;;;;;;;;;
10;BLANAK;;;;;;;0,00;0,00;0,00;0,00;;;;;;;;;;
11;BALENG;;;;;;;0,00;0,00;0,00;0,00;;;;;;;;;;
12;CUCUT;83.676,00;349.830.000,00;;;;;83.676,00;349.830.000,00;397.069,00;1.596.245.000,00;;;;;;;;;;
13;CERMING;;;;;;;0,00;0,00;0,00;0,00;;;;;;;;;;
14;CAKALANG;;;15.400,00;92.400.000,00;;;15.400,00;92.400.000,00;116.898,00;672.744.200,00;;;;;;;;;;
15;CUMI - CUMI;4.467,00;21.335.000,00;200,00;1.000.000,00;;;4.667,00;22.335.000,00;48.744,00;248.620.000,00;;;;;;;;;;
16;DEBLEG;;;;;;;0,00;0,00;0,00;0,00;;;;;;;;;;
17;ETONG;118,00;354.000,00;;;;;118,00;354.000,00;118,00;354.000,00;;;;;;;;;;
18;GEROK;;;;;;;0,00;0,00;0,00;0,00;;;;;;;;;;
19;GOGOKAN;3.199,90;31.999.000,00;;;;;3.199,90;31.999.000,00;3.819,90;45.919.000,00;;;;;;;;;;
20;GEMBUNG;;;;;;;0,00;0,00;4,00;120.000,00;;;;;;;;;;
21;GABEL;;;;;;;0,00;0,00;0,00;0,00;;;;;;;;;;
22;KAKAP;;;;;;;0,00;0,00;46,00;1.800.000,00;;;;;;;;;;
23;KACANGAN;;;;;10,00;106.900,00;20,00;226.900,00;462,50;5.869.550,00;;;;;;;;;;
24;KEONG;;;;;;;0,00;0,00;0,00;0,00;;;;;;;;;;
25;LAYARAN;4.883,00;24.527.000,00;;;;;4.883,00;24.527.000,00;21.160,00;121.778.000,00;;;;;;;;;;
26;LAYUR;480,00;7.200.000,00;;;;;762,00;10.020.000,00;25.760,00;340.745.000,00;;;;;;;;;;
27;LEMERU / SIRO;;;;;;;0,00;0,00;0,00;0,00;;;;;;;;;;
28;LEMADANG;1.325,00;6.625.000,00;;;;;1.325,00;6.625.000,00;2.765,00;13.075.000,00;;;;;;;;;;
29;LIDAH;;;;;;;1.562,50;16.821.000,00;25.064,60;333.812.900,00;;;;;;;;;;
30;LEMBUTAN;;;;;;;2.872,00;7.071.250,00;34.433,00;95.949.250,00;;;;;;;;;;
31;MANYUNG;;;;;;;0,00;0,00;0,00;0,00;;;;;;;;;;
32;MEKA;81,00;486.000,00;;;;;81,00;486.000,00;27.236,00;170.816.000,00;;;;;;;;;;
33;MONTOK;;;;;;;945,10;9.451.000,00;3.726,80;45.280.000,00;;;;;;;;;;
34;MAMUNG;;;;;;;0,00;0,00;0,00;0,00;;;;;;;;;;
35;PARI / PEH;1.205,00;2.873.500,00;;;;;1.205,00;2.873.500,00;3.179,00;7.961.500,00;;;;;;;;;;
36;RAJUNGAN;;;;;;;0,00;0,00;0,00;0,00;;;;;;;;;;
37;RIJEK;;;11.250,00;43.800.000,00;;;11.250,00;43.800.000,00;86.374,00;374.812.000,00;;;;;;;;;;
38;SONGOT / JAHAN;;;;;7,00;84.000,00;7,00;84.000,00;14.316,50;76.739.000,00;;;;;;;;;;
39;TONGKOL BAKOR;38.000,00;208.000.000,00;;;;;38.000,00;208.000.000,00;271.931,00;1.682.783.000,00;;;;;;;;;;
40;TONGKOL JABRIK;80.554,00;420.330.000,00;;;;;82.222,00;470.370.000,00;299.120,00;1.661.176.000,00;;;;;;;;;;
41;TONGKOL TUNA;7.480,00;74.800.000,00;1.200,00;10.800.000,00;;;8.680,00;85.600.000,00;182.774,20;1.748.187.800,00;;;;;;;;;;
42;TENGIRI;;;;;14,50;614.900,00;114,50;4.614.900,00;692,80;13.626.900,00;;;;;;;;;;
43;TANJAN;;;;;;;0,00;0,00;74,00;222.000,00;;;;;;;;;;
44;TERI;;;;;;;756,00;7.560.000,00;22.983,00;186.594.000,00;;;;;;;;;;
45;UBUR - UBUR;;;;;;;0,00;0,00;1.302,90;3.492.420,00;;;;;;;;;;
46;LAIN - LAIN;4.500,00;21.500.000,00;;;11,00;363.000,00;14.146,80;85.190.970,00;96.576,50;642.857.045,00;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;
;Jumlah;248.902,90;1.389.240.800,00;28.050,00;148.000.000,00;42,50;1.168.800,00;728.851,00;4.863.662.245,00;3.000.249,00;21.570.302.365,00;;;;;;;;;;
